customer_id,order_date,amount,channel,category
2260,2024-07-14,28.38,mobile_app,electronics
2261,2024-10-29,8.28,mobile_app,beauty
2261,2024-12-26,36.63,web,electronics
2262,2024-12-18,82.13,web,apparel
2262,2024-12-24,215.43,web,apparel
2262,2024-09-05,149.92,web,beauty
2262,2024-10-22,43.9,mobile_app,grocery
2262,2024-10-30,51.08,in_store,grocery
2262,2024-10-11,42.8,mobile_app,electronics
2262,2024-07-31,117.97,web,electronics
2262,2024-11-08,223.01,web,beauty
2262,2024-12-15,184.72,web,beauty
2262,2024-07-30,56.9,mobile_app,grocery
2262,2024-11-23,17.18,web,apparel
2262,2024-10-31,238.71,web,apparel
2262,2024-11-29,137.29,mobile_app,electronics
2262,2024-10-23,133.69,mobile_app,apparel
2262,2024-08-26,75.0,in_store,grocery
2262,2024-12-04,214.77,mobile_app,apparel
2262,2024-09-15,162.89,in_store,grocery
2262,2024-11-02,52.86,web,electronics
2262,2024-11-25,141.17,mobile_app,apparel
2262,2024-07-19,135.41,mobile_app,beauty
2262,2024-09-18,40.7,web,apparel
2262,2024-10-12,77.09,in_store,electronics
2262,2024-11-16,11.04,web,apparel
2262,2024-08-05,135.98,web,home
2262,2024-12-10,17.33,web,electronics
2262,2024-09-10,88.89,web,home
2262,2024-09-30,205.59,web,beauty
2262,2024-07-22,184.19,mobile_app,apparel
2262,2024-07-24,192.98,mobile_app,electronics
2262,2024-10-31,24.52,in_store,beauty
2262,2024-10-31,211.37,in_store,apparel
2262,2024-10-16,141.03,in_store,grocery
2262,2024-09-28,193.94,web,electronics
2262,2024-09-16,15.96,web,electronics
2262,2024-08-01,20.81,web,home
2262,2024-12-31,139.9,web,grocery
2262,2024-08-05,42.99,mobile_app,home
2262,2024-11-02,254.23,mobile_app,apparel
2262,2024-09-23,262.68,mobile_app,apparel
2262,2024-10-02,78.76,web,apparel
2262,2024-12-06,78.16,mobile_app,beauty
2262,2024-11-07,103.76,mobile_app,grocery
2262,2024-10-28,243.23,web,apparel
2262,2024-11-16,123.59,web,apparel
2262,2024-11-03,79.13,mobile_app,apparel
2262,2024-10-13,184.88,mobile_app,home
2262,2024-11-11,251.27,in_store,apparel
2262,2024-07-19,136.16,mobile_app,apparel
2262,2024-11-08,41.1,mobile_app,electronics
2262,2024-09-06,29.85,web,grocery
2262,2024-09-12,79.66,mobile_app,electronics
2263,2024-12-15,10.83,mobile_app,beauty
2263,2024-12-18,9.3,web,apparel
2263,2024-12-26,57.5,web,home
2263,2024-12-22,19.97,web,grocery
2263,2024-12-21,64.53,mobile_app,electronics
2264,2024-05-29,30.48,web,home
2264,2024-06-21,111.86,in_store,electronics
2264,2024-12-11,120.97,mobile_app,grocery
2264,2024-10-11,22.09,web,beauty
2264,2024-11-19,129.01,mobile_app,apparel
2264,2024-10-26,66.52,web,electronics
2264,2024-05-14,80.01,mobile_app,home
2264,2024-08-30,104.53,in_store,beauty
2264,2024-10-30,214.69,mobile_app,home
2264,2024-10-01,62.51,web,beauty
2264,2024-11-05,106.16,in_store,beauty
2264,2024-06-04,206.36,web,grocery
2264,2024-05-25,141.24,mobile_app,grocery
2264,2024-06-03,127.49,mobile_app,apparel
2264,2024-03-24,40.76,mobile_app,grocery
2264,2024-09-20,158.53,web,home
2264,2024-03-29,188.35,mobile_app,home
2264,2024-05-18,138.77,web,apparel
2264,2024-11-13,206.78,mobile_app,home
2264,2024-05-20,103.48,web,apparel
2264,2024-06-19,95.77,mobile_app,home
2264,2024-06-24,99.29,in_store,beauty
2264,2024-11-21,92.74,in_store,home
2264,2024-05-23,35.07,mobile_app,home
2264,2024-09-18,57.92,web,home
2264,2024-11-14,231.24,mobile_app,apparel
2264,2024-11-07,50.51,web,electronics
2264,2024-05-24,35.55,web,apparel
2264,2024-04-09,30.27,web,beauty
2264,2024-05-08,162.7,web,beauty
2264,2024-08-19,77.07,mobile_app,electronics
2264,2024-06-22,42.9,in_store,home
2266,2024-12-01,19.81,web,apparel
2266,2024-11-20,27.09,in_store,apparel
2266,2024-12-27,60.11,web,beauty
2266,2024-11-30,35.56,web,beauty
2266,2024-12-20,18.5,in_store,beauty
2266,2024-12-05,73.32,web,beauty
2267,2024-10-13,35.9,in_store,electronics
2267,2024-07-03,101.99,web,home
2267,2024-04-17,90.88,mobile_app,electronics
2267,2024-03-07,108.88,mobile_app,home
2267,2024-08-02,38.04,web,home
2267,2024-02-24,8.18,mobile_app,beauty
2267,2024-11-30,134.17,web,beauty
2267,2024-05-07,45.59,mobile_app,home
2267,2024-07-11,36.68,web,beauty
2267,2024-03-20,51.54,in_store,beauty
2268,2024-12-05,84.96,mobile_app,grocery
2268,2024-05-06,85.17,mobile_app,home
2268,2024-08-15,52.17,web,electronics
2268,2024-08-04,25.95,web,electronics
2268,2024-11-21,104.37,in_store,apparel
2268,2024-09-12,12.07,mobile_app,electronics
2268,2024-08-07,54.24,web,beauty
2268,2024-09-17,29.8,in_store,electronics
2268,2024-07-09,3.89,web,electronics
2268,2024-12-09,47.94,mobile_app,home
2268,2024-07-01,26.77,mobile_app,electronics
2268,2024-05-29,22.87,mobile_app,grocery
2268,2024-12-20,94.26,mobile_app,beauty
2268,2024-09-19,40.46,mobile_app,electronics
2268,2024-04-22,52.77,mobile_app,beauty
2268,2024-10-15,122.38,in_store,electronics
2268,2024-12-14,39.68,web,home
2268,2024-06-05,9.16,mobile_app,electronics
2269,2024-07-21,82.93,in_store,apparel
2269,2024-12-30,131.52,mobile_app,grocery
2269,2024-08-27,193.2,web,apparel
2269,2024-09-03,114.9,in_store,home
2269,2024-11-03,159.68,in_store,apparel
2269,2024-12-27,178.61,mobile_app,home
2269,2024-12-20,83.9,mobile_app,beauty
2269,2024-07-01,6.6,mobile_app,grocery
2269,2024-12-21,84.02,mobile_app,apparel
2269,2024-07-11,76.83,web,home
2269,2024-11-20,141.35,in_store,beauty
2269,2024-08-11,182.04,mobile_app,electronics
2269,2024-12-13,207.92,web,apparel
2269,2024-11-09,93.27,web,beauty
2269,2024-09-11,151.65,mobile_app,beauty
2269,2024-08-14,41.24,mobile_app,apparel
2269,2024-10-13,72.72,in_store,apparel
2269,2024-12-27,222.05,in_store,beauty
2269,2024-08-29,24.76,mobile_app,beauty
2269,2024-09-05,48.27,mobile_app,grocery
2269,2024-12-12,40.6,web,electronics
2269,2024-07-28,38.96,in_store,grocery
2269,2024-09-14,98.3,web,beauty
2269,2024-07-26,179.79,mobile_app,beauty
2269,2024-07-22,83.82,in_store,grocery
2269,2024-08-19,125.22,web,electronics
2269,2024-11-22,161.7,web,home
2269,2024-07-01,22.04,in_store,home
2269,2024-12-03,16.48,mobile_app,home
2269,2024-07-21,64.16,in_store,beauty
2269,2024-08-13,77.17,in_store,apparel
2271,2024-10-01,55.91,web,home
2271,2024-08-07,77.94,web,electronics
2272,2024-09-17,45.53,in_store,electronics
2272,2024-09-06,125.73,mobile_app,apparel
2272,2024-09-28,51.72,in_store,beauty
2272,2024-11-25,135.77,mobile_app,home
2272,2024-11-25,50.68,mobile_app,apparel
2273,2024-12-19,112.06,web,grocery
2273,2024-12-25,11.65,web,beauty
2273,2024-08-18,7.15,in_store,apparel
2273,2024-10-05,115.44,in_store,grocery
2273,2024-06-10,173.46,web,apparel
2273,2024-07-28,75.57,in_store,apparel
2273,2024-10-20,65.15,mobile_app,beauty
2273,2024-11-15,150.58,in_store,electronics
2273,2024-09-13,145.15,mobile_app,apparel
2273,2024-12-03,60.83,mobile_app,beauty
2273,2024-07-03,37.35,web,grocery
2273,2024-12-14,53.0,in_store,apparel
2273,2024-05-27,203.74,in_store,apparel
2273,2024-05-23,34.98,web,apparel
2273,2024-05-27,202.73,web,grocery
2273,2024-12-18,124.95,mobile_app,home
2273,2024-10-29,8.64,mobile_app,home
2273,2024-11-02,167.17,web,grocery
2273,2024-07-10,67.77,mobile_app,apparel
2273,2024-08-25,195.2,web,beauty
2273,2024-09-08,175.15,web,electronics
2273,2024-08-28,97.63,in_store,electronics
2273,2024-12-14,263.02,web,beauty
2273,2024-08-11,160.11,web,beauty
2273,2024-10-18,80.29,web,grocery
2273,2024-09-30,275.68,in_store,beauty
2273,2024-10-14,315.07,in_store,home
2273,2024-11-17,143.53,web,home
2273,2024-08-06,31.56,web,home
2273,2024-08-04,115.41,web,home
2273,2024-06-21,89.42,mobile_app,grocery
2273,2024-12-30,60.91,in_store,home
2273,2024-09-07,96.73,mobile_app,apparel
2273,2024-12-28,79.83,mobile_app,beauty
2273,2024-09-24,47.06,in_store,grocery
2273,2024-11-08,279.67,web,apparel
2273,2024-11-30,7.69,web,apparel
2273,2024-09-22,26.45,mobile_app,apparel
2274,2024-11-14,5.44,web,electronics
2274,2024-12-07,22.93,web,apparel
2275,2024-08-10,22.4,web,beauty
2275,2024-10-31,36.81,web,home
2275,2024-08-29,52.44,web,apparel
2275,2024-07-08,61.43,mobile_app,home
2275,2024-10-30,63.03,web,beauty
2275,2024-11-14,20.07,mobile_app,home
2275,2024-12-31,51.94,web,home
2275,2024-06-17,62.02,web,home
2275,2024-07-15,80.51,web,beauty
2275,2024-12-21,13.4,web,beauty
2275,2024-07-17,26.75,web,beauty
2275,2024-09-24,54.15,mobile_app,home
2275,2024-08-23,139.46,web,grocery
2275,2024-05-28,19.76,mobile_app,electronics
2275,2024-09-04,70.23,web,electronics
2275,2024-10-19,10.88,web,apparel
2275,2024-09-25,45.11,mobile_app,electronics
2276,2024-06-10,57.15,in_store,grocery
2276,2024-06-10,54.06,web,beauty
2276,2024-08-15,22.83,mobile_app,beauty
2276,2024-11-20,60.27,web,apparel
2276,2024-06-24,72.7,web,electronics
2276,2024-04-21,81.26,web,grocery
2276,2024-06-16,39.47,in_store,home
2276,2024-05-25,60.71,in_store,electronics
2276,2024-03-11,102.88,web,home
2276,2024-09-01,26.44,in_store,apparel
2276,2024-08-04,58.9,mobile_app,grocery
2276,2024-04-09,35.1,in_store,grocery
2276,2024-06-17,6.69,web,grocery
2276,2024-09-22,44.92,in_store,apparel
2277,2024-12-19,120.91,mobile_app,grocery
2277,2024-07-01,173.03,in_store,electronics
2277,2024-11-29,100.73,mobile_app,apparel
2277,2024-07-23,202.72,mobile_app,beauty
2277,2024-12-14,73.67,web,apparel
2277,2024-11-15,114.72,mobile_app,apparel
2277,2024-08-18,103.02,in_store,electronics
2277,2024-06-21,30.89,in_store,grocery
2277,2024-11-11,77.07,web,beauty
2277,2024-04-22,46.49,in_store,electronics
2277,2024-05-18,41.31,in_store,apparel
2277,2024-05-31,120.89,web,beauty
2277,2024-08-05,122.03,mobile_app,electronics
2277,2024-04-08,18.76,mobile_app,home
2277,2024-10-18,127.03,in_store,apparel
2277,2024-04-16,55.11,web,apparel
2277,2024-08-31,246.3,in_store,electronics
2277,2024-07-02,82.64,mobile_app,grocery
2277,2024-09-25,139.04,mobile_app,apparel
2277,2024-04-15,64.36,mobile_app,home
2277,2024-11-08,258.12,web,apparel
2277,2024-11-27,243.58,mobile_app,apparel
2277,2024-09-19,76.23,mobile_app,grocery
2277,2024-07-30,17.58,mobile_app,electronics
2277,2024-03-31,69.1,mobile_app,electronics
2277,2024-09-21,73.47,mobile_app,beauty
2277,2024-08-21,110.47,mobile_app,grocery
2277,2024-04-21,63.75,in_store,apparel
2277,2024-10-11,101.62,web,apparel
2277,2024-08-21,113.02,mobile_app,electronics
2277,2024-12-05,66.12,mobile_app,beauty
2277,2024-08-20,73.42,web,electronics
2277,2024-04-10,133.37,in_store,home
2277,2024-05-13,76.99,web,beauty
2277,2024-05-02,440.53,web,electronics
2277,2024-11-25,40.19,in_store,apparel
2277,2024-07-09,195.64,mobile_app,home
2277,2024-08-09,91.98,in_store,home
2277,2024-08-15,38.31,in_store,beauty
2278,2024-05-19,48.94,web,electronics
2278,2024-02-05,30.78,in_store,beauty
2278,2024-02-21,60.21,in_store,electronics
2278,2024-06-11,56.85,web,home
2278,2024-03-03,65.23,mobile_app,home
2278,2024-10-28,11.85,web,grocery
2278,2024-10-30,40.11,mobile_app,apparel
2278,2024-01-10,56.86,mobile_app,apparel
2278,2024-11-06,47.64,web,apparel
2278,2024-09-14,49.96,in_store,beauty
2278,2024-11-26,47.81,web,beauty
2278,2024-08-05,21.36,web,apparel
2278,2024-12-02,77.34,mobile_app,home
2278,2024-07-24,32.88,web,grocery
2278,2024-10-05,45.46,in_store,apparel
2278,2024-02-03,80.13,mobile_app,grocery
2278,2024-11-28,47.69,mobile_app,home
2278,2024-01-28,37.26,in_store,electronics
2278,2024-01-10,47.04,in_store,electronics
2280,2024-12-26,21.64,in_store,home
2281,2024-10-28,6.44,mobile_app,home
2281,2024-12-15,266.46,in_store,beauty
2281,2024-12-30,28.76,web,apparel
2281,2024-12-17,8.12,web,home
2281,2024-12-25,252.54,web,apparel
2281,2024-11-17,340.08,web,electronics
2281,2024-12-12,105.54,web,beauty
2281,2024-12-30,192.99,mobile_app,electronics
2281,2024-11-05,255.85,in_store,beauty
2281,2024-12-05,27.28,mobile_app,electronics
2281,2024-11-26,163.34,mobile_app,beauty
2281,2024-12-11,75.91,mobile_app,grocery
2282,2024-11-03,126.02,web,beauty
2282,2024-12-07,182.3,mobile_app,home
2282,2024-10-29,77.05,in_store,electronics
2282,2024-10-26,174.97,mobile_app,apparel
2282,2024-12-22,145.2,mobile_app,home
2282,2024-11-03,56.4,mobile_app,apparel
2282,2024-10-09,78.07,in_store,grocery
2282,2024-09-21,123.47,mobile_app,home
2282,2024-12-18,134.62,web,electronics
2282,2024-10-16,44.7,web,home
2282,2024-12-22,12.12,web,apparel
2282,2024-12-17,106.06,web,home
2282,2024-12-05,42.85,web,electronics
2282,2024-12-31,177.33,web,apparel
2282,2024-11-03,106.49,in_store,home
2282,2024-11-29,82.82,in_store,grocery
2282,2024-12-26,160.01,web,home
2283,2024-12-23,75.41,mobile_app,beauty
2284,2024-08-08,79.0,web,home
2284,2024-08-27,72.87,web,beauty
2284,2024-11-20,10.3,mobile_app,grocery
2284,2024-07-23,105.49,in_store,beauty
2284,2024-10-28,25.35,web,grocery
2284,2024-12-22,33.6,web,apparel
2284,2024-03-22,25.26,web,electronics
2284,2024-10-29,10.21,in_store,beauty
2284,2024-07-29,24.48,web,home
2284,2024-06-18,24.63,mobile_app,home
2284,2024-07-20,73.04,in_store,apparel
2285,2024-07-23,30.65,in_store,grocery
2285,2024-10-16,59.26,in_store,home
2285,2024-08-14,2.54,web,beauty
2285,2024-06-06,77.76,in_store,apparel
2285,2024-12-13,20.68,in_store,home
2285,2024-11-10,57.25,mobile_app,beauty
2285,2024-04-06,70.48,mobile_app,electronics
2285,2024-04-13,91.35,web,grocery
2285,2024-11-16,16.52,web,home
2286,2024-12-12,23.63,mobile_app,home
2286,2024-11-08,33.62,mobile_app,electronics
2287,2024-09-25,121.4,web,home
2287,2024-05-19,55.4,in_store,home
2287,2024-06-04,49.34,mobile_app,grocery
2287,2024-10-06,43.8,in_store,home
2287,2024-07-02,46.82,mobile_app,apparel
2287,2024-11-13,42.44,web,electronics
2287,2024-12-08,39.32,mobile_app,apparel
2287,2024-11-13,69.95,mobile_app,apparel
2287,2024-05-10,37.33,mobile_app,electronics
2287,2024-07-22,47.1,mobile_app,beauty
2287,2024-09-21,124.87,mobile_app,apparel
2287,2024-12-11,20.12,web,grocery
2287,2024-09-24,80.97,web,electronics
2287,2024-05-30,102.34,mobile_app,apparel
2287,2024-05-16,141.73,in_store,grocery
2288,2024-12-30,53.64,mobile_app,beauty
2288,2024-09-11,159.28,web,beauty
2288,2024-10-24,150.74,web,grocery
2288,2024-12-01,120.0,in_store,home
2288,2024-11-30,55.58,mobile_app,beauty
2288,2024-08-10,38.35,mobile_app,home
2288,2024-11-27,117.64,mobile_app,grocery
2288,2024-07-23,212.65,in_store,beauty
2288,2024-10-29,140.43,mobile_app,apparel
2288,2024-12-26,77.77,in_store,home
2288,2024-11-02,226.89,mobile_app,apparel
2288,2024-10-06,107.33,web,home
2288,2024-07-28,226.27,web,electronics
2288,2024-07-12,233.78,in_store,home
2288,2024-09-17,49.85,in_store,beauty
2288,2024-08-11,29.97,web,electronics
2288,2024-12-28,87.96,web,home
2288,2024-11-06,52.32,web,electronics
2288,2024-06-20,261.06,web,grocery
2288,2024-08-11,23.58,mobile_app,grocery
2288,2024-08-27,57.69,in_store,apparel
2288,2024-11-09,96.21,web,beauty
2288,2024-11-09,175.96,mobile_app,electronics
2288,2024-11-12,85.34,in_store,apparel
2288,2024-08-20,130.96,in_store,electronics
2288,2024-06-26,308.09,web,electronics
2288,2024-07-28,17.38,in_store,beauty
2288,2024-12-22,221.72,in_store,grocery
2288,2024-11-12,31.37,web,beauty
2288,2024-12-20,32.73,web,grocery
2288,2024-10-28,30.03,mobile_app,beauty
2288,2024-11-10,10.73,web,grocery
2288,2024-08-31,70.96,mobile_app,apparel
2288,2024-11-28,47.02,web,electronics
2289,2024-11-28,10.77,mobile_app,grocery
2289,2024-12-05,41.56,web,apparel
2289,2024-10-21,80.18,mobile_app,apparel
2289,2024-10-22,105.79,web,electronics
2289,2024-11-17,74.39,web,home
2289,2024-10-16,35.78,web,grocery
2290,2024-08-25,127.16,mobile_app,apparel
2290,2024-11-08,47.51,mobile_app,home
2290,2024-09-25,165.67,web,electronics
2290,2024-11-11,37.92,web,grocery
2290,2024-11-03,145.92,mobile_app,apparel
2290,2024-09-22,17.61,mobile_app,beauty
2290,2024-11-13,32.43,mobile_app,beauty
2290,2024-10-05,128.08,in_store,apparel
2290,2024-12-13,362.84,web,apparel
2290,2024-10-10,80.51,web,home
2290,2024-11-08,91.68,mobile_app,grocery
2290,2024-08-30,111.65,in_store,home
2290,2024-11-13,310.13,in_store,grocery
2290,2024-08-13,129.67,web,apparel
2290,2024-07-30,579.68,web,apparel
2291,2024-11-01,32.61,web,apparel
2292,2024-11-08,64.56,web,grocery
2292,2024-08-27,58.61,mobile_app,home
2292,2024-10-25,44.75,mobile_app,apparel
2292,2024-12-08,49.19,mobile_app,grocery
2292,2024-11-19,71.0,in_store,beauty
2293,2024-12-07,55.34,mobile_app,apparel
2294,2024-10-01,21.55,web,electronics
2295,2024-04-03,23.24,mobile_app,grocery
2295,2024-03-11,74.01,web,electronics
2295,2024-05-20,7.58,web,beauty
2295,2024-05-03,71.23,mobile_app,grocery
2295,2024-07-07,40.42,mobile_app,home
2295,2024-04-17,11.49,mobile_app,home
2295,2024-05-03,40.66,mobile_app,beauty
2295,2024-06-22,106.97,web,home
2295,2024-12-30,53.69,web,electronics
2295,2024-11-30,91.21,web,apparel
2295,2024-06-13,103.36,in_store,grocery
2295,2024-09-30,68.87,in_store,beauty
2295,2024-07-17,98.34,web,grocery
2295,2024-12-01,61.71,web,apparel
2295,2024-04-16,19.13,web,electronics
2295,2024-09-20,16.49,mobile_app,beauty
2295,2024-11-15,15.05,in_store,home
2295,2024-11-15,30.01,mobile_app,grocery
2295,2024-08-05,108.35,in_store,home
2295,2024-12-08,71.73,mobile_app,electronics
2295,2024-07-22,14.54,mobile_app,home
2295,2024-10-27,80.79,mobile_app,home
2295,2024-09-08,40.06,mobile_app,beauty
2295,2024-06-09,3.32,in_store,grocery
2295,2024-10-06,73.53,mobile_app,home
2295,2024-09-19,23.13,in_store,home
2295,2024-11-18,46.39,in_store,grocery
2295,2024-06-25,116.7,in_store,electronics
2295,2024-06-19,63.8,web,grocery
2296,2024-10-03,17.28,web,apparel
2296,2024-11-19,31.75,in_store,apparel
2296,2024-09-24,15.21,mobile_app,grocery
2297,2024-06-28,76.32,web,grocery
2297,2024-07-13,73.07,mobile_app,apparel
2297,2024-06-19,95.5,web,electronics
2297,2024-12-06,22.89,mobile_app,beauty
2297,2024-11-09,49.94,in_store,apparel
2297,2024-12-02,83.44,web,grocery
2297,2024-06-23,27.54,web,grocery
2297,2024-06-03,30.37,in_store,apparel
2297,2024-08-02,88.89,web,beauty
2297,2024-05-05,16.09,web,beauty
2297,2024-12-25,74.19,mobile_app,electronics
2297,2024-08-26,5.84,web,electronics
2297,2024-05-13,9.43,in_store,electronics
2298,2024-08-20,35.36,web,beauty
2298,2024-11-29,34.66,web,apparel
2298,2024-05-20,7.69,in_store,apparel
2299,2024-11-23,10.01,web,apparel
2299,2024-11-14,56.86,web,apparel
2299,2024-12-04,39.08,mobile_app,grocery
2300,2024-11-05,21.81,web,apparel
2301,2024-10-29,45.54,in_store,electronics
2301,2024-08-22,106.02,mobile_app,beauty
2301,2024-10-18,59.25,mobile_app,beauty
2301,2024-12-23,30.75,web,grocery
2301,2024-09-28,39.78,in_store,apparel
2301,2024-09-17,104.41,web,home
2301,2024-09-30,24.69,web,electronics
2301,2024-09-10,54.6,mobile_app,home
2301,2024-08-27,49.62,mobile_app,beauty
2301,2024-12-19,25.87,web,apparel
2301,2024-08-17,11.7,web,home
2301,2024-10-13,28.51,mobile_app,home
2301,2024-11-11,10.45,mobile_app,home
2301,2024-10-09,82.17,in_store,home
2302,2024-11-19,19.55,mobile_app,home
2302,2024-07-12,111.13,mobile_app,home
2302,2024-08-31,120.77,mobile_app,beauty
2302,2024-09-14,76.29,mobile_app,home
2302,2024-12-08,24.01,mobile_app,grocery
2302,2024-07-19,52.29,web,grocery
2302,2024-12-13,43.0,web,apparel
2302,2024-09-13,133.17,mobile_app,grocery
2302,2024-06-30,144.08,mobile_app,electronics
2302,2024-07-16,29.38,mobile_app,grocery
2302,2024-12-11,43.09,mobile_app,home
2302,2024-08-13,56.9,web,home
2302,2024-08-09,71.05,mobile_app,apparel
2302,2024-10-14,21.06,mobile_app,apparel
2303,2024-05-21,16.03,mobile_app,grocery
2303,2024-03-09,62.93,mobile_app,beauty
2303,2024-08-13,52.63,mobile_app,grocery
2303,2024-06-07,5.71,in_store,apparel
2303,2024-03-31,69.23,mobile_app,grocery
2304,2024-10-07,20.98,mobile_app,apparel
2304,2024-11-27,36.77,mobile_app,home
2304,2024-10-13,6.91,in_store,home
2304,2024-12-01,41.34,mobile_app,apparel
2305,2024-12-23,44.81,web,home
2305,2024-06-13,22.37,mobile_app,home
2306,2024-11-10,48.8,mobile_app,apparel
2306,2024-09-04,146.46,web,apparel
2306,2024-09-27,53.96,mobile_app,grocery
2306,2024-10-08,25.91,in_store,grocery
2306,2024-08-10,9.62,mobile_app,grocery
2306,2024-09-12,53.62,web,electronics
2306,2024-04-30,18.73,mobile_app,electronics
2306,2024-09-27,48.02,mobile_app,beauty
2306,2024-05-23,31.37,web,apparel
2306,2024-09-15,82.86,mobile_app,beauty
2306,2024-11-22,77.42,mobile_app,apparel
2306,2024-06-08,124.54,mobile_app,beauty
2306,2024-10-14,31.36,mobile_app,grocery
2307,2024-07-02,33.14,web,apparel
2307,2024-09-23,45.17,web,apparel
2307,2024-11-19,21.81,mobile_app,electronics
2307,2024-10-13,97.12,web,electronics
2307,2024-08-13,28.98,in_store,electronics
2307,2024-07-06,4.69,in_store,apparel
2307,2024-09-02,132.12,mobile_app,home
2307,2024-07-08,134.11,web,electronics
2307,2024-11-17,44.92,web,grocery
2307,2024-09-18,78.37,web,beauty
2307,2024-08-23,31.73,web,home
2307,2024-10-11,112.38,mobile_app,beauty
2307,2024-11-01,81.61,mobile_app,apparel
2307,2024-10-15,31.53,mobile_app,apparel
2307,2024-06-26,100.98,in_store,apparel
2307,2024-08-24,74.67,mobile_app,home
2307,2024-12-22,16.95,mobile_app,apparel
2307,2024-07-30,26.42,web,grocery
2308,2024-10-26,32.94,web,beauty
2308,2024-11-22,54.17,mobile_app,beauty
2308,2024-10-13,52.05,web,apparel
2308,2024-10-21,174.27,in_store,electronics
2308,2024-10-05,86.71,web,apparel
2308,2024-10-12,188.6,mobile_app,apparel
2308,2024-10-03,12.54,web,home
2308,2024-10-10,37.21,mobile_app,grocery
2308,2024-10-04,39.61,mobile_app,apparel
2308,2024-12-31,12.54,web,home
2309,2024-04-24,57.91,mobile_app,home
2309,2024-12-13,6.41,mobile_app,home
2309,2024-06-10,11.5,mobile_app,grocery
2309,2024-09-23,5.49,mobile_app,beauty
2309,2024-06-19,20.06,web,electronics
2309,2024-08-06,55.24,mobile_app,apparel
2310,2024-12-14,32.13,mobile_app,beauty
2312,2024-06-22,93.71,web,apparel
2312,2024-07-18,32.18,mobile_app,beauty
2312,2024-08-21,126.51,mobile_app,apparel
2312,2024-06-27,117.05,in_store,grocery
2312,2024-11-05,254.04,mobile_app,beauty
2312,2024-11-07,179.63,web,beauty
2312,2024-06-02,65.38,mobile_app,apparel
2312,2024-06-13,149.72,in_store,beauty
2312,2024-12-20,155.75,mobile_app,grocery
2312,2024-06-20,146.31,web,electronics
2312,2024-11-05,65.97,mobile_app,home
2312,2024-09-29,34.84,mobile_app,beauty
2312,2024-06-25,72.76,mobile_app,beauty
2312,2024-09-03,75.32,in_store,apparel
2312,2024-06-22,247.81,mobile_app,electronics
2312,2024-09-27,54.57,mobile_app,grocery
2312,2024-09-30,62.86,in_store,beauty
2312,2024-08-15,20.38,in_store,apparel
2312,2024-07-10,86.67,in_store,beauty
2312,2024-07-25,398.18,mobile_app,home
2312,2024-07-23,138.27,mobile_app,beauty
2313,2024-12-06,31.15,web,grocery
2313,2024-09-20,75.31,web,electronics
2313,2024-11-25,15.27,mobile_app,beauty
2313,2024-12-07,66.49,mobile_app,apparel
2313,2024-10-03,9.08,mobile_app,apparel
2313,2024-11-04,72.61,mobile_app,home
2313,2024-12-15,23.72,in_store,beauty
2313,2024-08-31,41.81,mobile_app,grocery
2313,2024-11-12,71.99,mobile_app,apparel
2313,2024-10-21,58.2,web,home
2313,2024-10-19,127.85,in_store,home
2316,2024-09-11,25.74,in_store,grocery
2316,2024-06-14,63.64,web,home
2316,2024-12-04,70.39,web,grocery
2316,2024-06-05,138.18,mobile_app,beauty
2316,2024-04-10,26.97,web,electronics
2316,2024-04-07,34.24,web,beauty
2316,2024-04-01,27.29,mobile_app,home
2316,2024-12-20,18.5,web,apparel
2316,2024-08-01,23.13,web,home
2316,2024-05-19,112.84,in_store,electronics
2316,2024-05-25,115.22,mobile_app,electronics
2316,2024-09-30,144.81,mobile_app,beauty
2316,2024-09-18,15.12,mobile_app,electronics
2316,2024-06-08,49.73,web,electronics
2316,2024-03-28,26.24,web,apparel
2316,2024-09-25,53.82,web,apparel
2316,2024-04-09,90.32,in_store,beauty
2316,2024-05-06,28.62,in_store,electronics
2316,2024-08-09,23.65,mobile_app,grocery
2316,2024-08-17,44.08,mobile_app,electronics
2317,2024-09-29,43.69,mobile_app,beauty
2317,2024-10-18,21.72,mobile_app,home
2317,2024-09-07,71.1,mobile_app,electronics
2317,2024-09-19,26.15,web,apparel
2317,2024-09-18,54.9,web,home
2318,2024-12-05,19.53,web,beauty
2318,2024-10-21,13.93,in_store,electronics
2318,2024-10-15,19.06,in_store,grocery
2318,2024-09-23,13.57,web,beauty
2318,2024-09-21,56.45,web,home
2318,2024-09-22,47.26,in_store,electronics
2319,2024-10-19,25.22,mobile_app,apparel
2319,2024-08-19,73.06,web,beauty
2319,2024-10-19,81.57,mobile_app,apparel
2319,2024-06-12,37.0,mobile_app,electronics
2319,2024-09-28,135.09,mobile_app,apparel
2319,2024-12-21,56.64,web,grocery
2319,2024-05-24,52.14,web,home
2319,2024-12-03,156.08,web,apparel
2319,2024-11-12,81.7,mobile_app,beauty
2319,2024-08-13,46.98,web,apparel
2319,2024-09-04,64.56,mobile_app,electronics
2319,2024-06-22,110.5,mobile_app,home
2319,2024-11-28,123.22,web,apparel
2319,2024-10-16,131.35,mobile_app,beauty
2319,2024-10-03,52.94,web,grocery
2319,2024-06-25,83.38,in_store,grocery
2319,2024-10-29,22.52,web,apparel
2319,2024-06-01,146.48,web,electronics
2319,2024-06-15,80.06,web,electronics
2319,2024-08-26,50.87,web,apparel
2319,2024-10-03,85.18,web,apparel
