customer_id,segment,age,preferred_channel,signup_date,_loyalty,_basket_mean
2468,regular,18.0,mobile_app,2024-06-09,0.6,55
2469,regular,,web,2024-01-03,0.6,55
2470,regular,22.0,in_store,2024-10-14,0.6,55
2471,regular,43.0,web,2024-01-07,0.6,55
2472,one_off,38.0,mobile_app,2024-02-05,0.1,40
2473,regular,66.0,web,2024-08-12,0.6,55
2474,regular,39.0,mobile_app,2024-10-12,0.6,55
2475,one_off,38.0,web,2024-09-24,0.1,40
2476,bargain_hunter,62.0,mobile_app,2024-09-09,0.35,25
2477,regular,39.0,web,2024-07-25,0.6,55
2478,bargain_hunter,18.0,in_store,2024-02-25,0.35,25
2479,regular,33.0,web,2024-03-12,0.6,55
2480,regular,41.0,web,2024-08-16,0.6,55
2481,loyal_vip,65.0,web,2024-05-27,0.85,120
2482,bargain_hunter,50.0,mobile_app,2024-08-24,0.35,25
2483,regular,69.0,web,2024-05-17,0.6,55
2484,one_off,34.0,mobile_app,2024-02-09,0.1,40
2485,bargain_hunter,42.0,mobile_app,2024-06-24,0.35,25
2486,regular,29.0,mobile_app,2024-11-16,0.6,55
2487,bargain_hunter,18.0,mobile_app,2024-03-20,0.35,25
2488,loyal_vip,39.0,mobile_app,2024-11-13,0.85,120
2489,regular,19.0,web,2024-03-18,0.6,55
2490,regular,49.0,web,2024-04-24,0.6,55
2491,bargain_hunter,39.0,in_store,2024-09-10,0.35,25
2492,bargain_hunter,25.0,in_store,2024-08-14,0.35,25
2493,loyal_vip,51.0,web,2024-06-26,0.85,120
2494,bargain_hunter,45.0,mobile_app,2024-09-13,0.35,25
2495,regular,18.0,mobile_app,2024-10-05,0.6,55
2496,regular,18.0,mobile_app,2024-08-06,0.6,55
2497,bargain_hunter,59.0,mobile_app,2024-09-11,0.35,25
2498,regular,32.0,mobile_app,2024-10-25,0.6,55
2499,regular,42.0,mobile_app,2024-02-14,0.6,55
2500,one_off,49.0,in_store,2024-07-20,0.1,40
2501,one_off,57.0,web,2024-10-01,0.1,40
2502,regular,62.0,in_store,2024-07-29,0.6,55
2503,bargain_hunter,29.0,mobile_app,2024-07-03,0.35,25
2504,bargain_hunter,42.0,mobile_app,2024-09-10,0.35,25
2505,bargain_hunter,46.0,mobile_app,2024-07-21,0.35,25
2506,bargain_hunter,31.0,mobile_app,2024-10-02,0.35,25
2507,regular,37.0,mobile_app,2024-01-02,0.6,55
2508,regular,46.0,web,2024-10-02,0.6,55
2509,one_off,18.0,mobile_app,2024-01-08,0.1,40
2510,regular,50.0,mobile_app,2024-02-10,0.6,55
2511,regular,51.0,web,2024-03-05,0.6,55
2512,regular,41.0,in_store,2024-10-23,0.6,55
2513,regular,37.0,in_store,2024-02-06,0.6,55
2514,one_off,36.0,mobile_app,2024-04-13,0.1,40
2515,loyal_vip,55.0,web,2024-03-01,0.85,120
2516,regular,,mobile_app,2024-10-17,0.6,55
2517,loyal_vip,73.0,mobile_app,2024-01-29,0.85,120
2518,one_off,50.0,web,2024-05-26,0.1,40
2519,bargain_hunter,28.0,web,2024-02-23,0.35,25
2520,bargain_hunter,26.0,mobile_app,2024-03-29,0.35,25
2521,regular,23.0,mobile_app,2024-03-03,0.6,55
2522,loyal_vip,58.0,web,2024-10-05,0.85,120
2523,one_off,33.0,web,2024-03-15,0.1,40
2524,bargain_hunter,30.0,web,2024-03-19,0.35,25
2525,bargain_hunter,43.0,web,2024-03-31,0.35,25
2526,bargain_hunter,48.0,mobile_app,2024-09-06,0.35,25
2527,bargain_hunter,18.0,web,2024-10-25,0.35,25
2528,one_off,,mobile_app,2024-05-19,0.1,40
2529,bargain_hunter,31.0,mobile_app,2024-04-24,0.35,25
2530,regular,41.0,mobile_app,2024-03-14,0.6,55
2531,regular,45.0,web,2024-11-07,0.6,55
2532,bargain_hunter,28.0,mobile_app,2024-03-03,0.35,25
2533,regular,37.0,in_store,2024-09-06,0.6,55
2534,regular,75.0,web,2024-05-23,0.6,55
2535,regular,49.0,web,2024-01-26,0.6,55
2536,loyal_vip,52.0,web,2024-08-01,0.85,120
2537,loyal_vip,27.0,web,2024-01-08,0.85,120
2538,loyal_vip,26.0,in_store,2024-12-02,0.85,120
2539,bargain_hunter,36.0,mobile_app,2024-07-18,0.35,25
2540,loyal_vip,53.0,web,2024-02-19,0.85,120
2541,bargain_hunter,35.0,web,2024-07-20,0.35,25
2542,regular,53.0,web,2024-08-06,0.6,55
2543,regular,47.0,mobile_app,2024-12-10,0.6,55
2544,regular,56.0,web,2024-05-22,0.6,55
2545,loyal_vip,45.0,web,2024-06-11,0.85,120
2546,bargain_hunter,38.0,web,2024-08-22,0.35,25
2547,bargain_hunter,49.0,mobile_app,2024-09-26,0.35,25
2548,regular,25.0,mobile_app,2024-06-12,0.6,55
2549,regular,34.0,mobile_app,2024-04-09,0.6,55
2550,regular,39.0,web,2024-09-09,0.6,55
2551,bargain_hunter,38.0,in_store,2024-03-27,0.35,25
2552,loyal_vip,34.0,in_store,2024-11-14,0.85,120
2553,bargain_hunter,54.0,web,2024-11-18,0.35,25
2554,bargain_hunter,49.0,mobile_app,2024-11-01,0.35,25
2555,loyal_vip,40.0,web,2024-09-04,0.85,120
2556,bargain_hunter,44.0,in_store,2024-10-12,0.35,25
2557,loyal_vip,49.0,mobile_app,2024-08-15,0.85,120
2558,regular,18.0,mobile_app,2024-02-06,0.6,55
2559,bargain_hunter,71.0,web,2024-02-24,0.35,25
2560,loyal_vip,40.0,mobile_app,2024-01-12,0.85,120
2561,regular,51.0,mobile_app,2024-08-26,0.6,55
2562,regular,32.0,mobile_app,2024-03-26,0.6,55
2563,regular,47.0,web,2024-07-08,0.6,55
2564,bargain_hunter,63.0,web,2024-05-15,0.35,25
2565,regular,44.0,mobile_app,2024-08-25,0.6,55
2566,regular,52.0,web,2024-02-12,0.6,55
2567,loyal_vip,77.0,in_store,2024-07-06,0.85,120
2568,one_off,51.0,web,2024-08-27,0.1,40
2569,regular,37.0,in_store,2024-01-07,0.6,55
2570,loyal_vip,18.0,web,2024-01-19,0.85,120
2571,bargain_hunter,,web,2024-03-16,0.35,25
2572,regular,52.0,mobile_app,2024-09-01,0.6,55
2573,bargain_hunter,57.0,in_store,2024-08-30,0.35,25
2574,bargain_hunter,39.0,mobile_app,2024-09-25,0.35,25
2575,bargain_hunter,46.0,mobile_app,2024-12-15,0.35,25
2576,regular,43.0,mobile_app,2024-02-28,0.6,55
2577,regular,52.0,web,2024-07-25,0.6,55
2578,bargain_hunter,36.0,web,2024-08-20,0.35,25
2579,bargain_hunter,60.0,web,2024-05-04,0.35,25
2580,one_off,20.0,web,2024-11-27,0.1,40
2581,loyal_vip,41.0,mobile_app,2024-05-27,0.85,120
2582,loyal_vip,42.0,mobile_app,2024-03-22,0.85,120
2583,regular,22.0,mobile_app,2024-04-08,0.6,55
2584,bargain_hunter,60.0,web,2024-01-29,0.35,25
2585,bargain_hunter,18.0,web,2024-07-28,0.35,25
2586,regular,42.0,mobile_app,2024-06-28,0.6,55
2587,regular,,web,2024-09-07,0.6,55
2588,regular,25.0,mobile_app,2024-05-24,0.6,55
2589,bargain_hunter,37.0,in_store,2024-03-19,0.35,25
2590,loyal_vip,33.0,web,2024-06-12,0.85,120
2591,bargain_hunter,46.0,in_store,2024-02-21,0.35,25
2592,regular,53.0,web,2024-08-02,0.6,55
2593,regular,48.0,web,2024-02-03,0.6,55
2594,bargain_hunter,42.0,in_store,2024-07-09,0.35,25
2595,regular,37.0,web,2024-09-26,0.6,55
2596,loyal_vip,69.0,web,2024-06-08,0.85,120
2597,bargain_hunter,42.0,mobile_app,2024-07-10,0.35,25
2598,regular,28.0,web,2024-03-20,0.6,55
2599,regular,57.0,mobile_app,2024-08-24,0.6,55
2600,bargain_hunter,41.0,mobile_app,2024-02-13,0.35,25
2601,bargain_hunter,40.0,web,2024-03-07,0.35,25
2602,loyal_vip,43.0,web,2024-12-31,0.85,120
2603,regular,51.0,web,2024-10-14,0.6,55
2604,bargain_hunter,28.0,web,2024-06-22,0.35,25
2605,loyal_vip,47.0,in_store,2024-11-07,0.85,120
2606,regular,36.0,web,2024-02-09,0.6,55
2607,regular,60.0,in_store,2024-08-19,0.6,55
2608,regular,45.0,mobile_app,2024-10-20,0.6,55
2609,regular,51.0,in_store,2024-10-24,0.6,55
2610,regular,46.0,in_store,2024-07-31,0.6,55
2611,regular,30.0,mobile_app,2024-10-05,0.6,55
2612,bargain_hunter,20.0,mobile_app,2024-07-26,0.35,25
2613,bargain_hunter,31.0,in_store,2024-02-09,0.35,25
2614,bargain_hunter,35.0,mobile_app,2024-10-03,0.35,25
2615,bargain_hunter,68.0,web,2024-03-11,0.35,25
2616,regular,48.0,in_store,2024-02-19,0.6,55
2617,loyal_vip,26.0,web,2024-09-12,0.85,120
2618,bargain_hunter,67.0,in_store,2024-05-16,0.35,25
2619,regular,59.0,in_store,2024-02-15,0.6,55
2620,bargain_hunter,18.0,in_store,2024-01-17,0.35,25
2621,bargain_hunter,54.0,in_store,2024-03-28,0.35,25
2622,regular,33.0,web,2024-12-01,0.6,55
2623,one_off,43.0,web,2024-05-06,0.1,40
2624,loyal_vip,35.0,web,2024-03-08,0.85,120
2625,regular,39.0,web,2024-11-25,0.6,55
2626,bargain_hunter,18.0,mobile_app,2024-05-13,0.35,25
2627,bargain_hunter,49.0,web,2024-08-09,0.35,25
2628,bargain_hunter,29.0,mobile_app,2024-11-02,0.35,25
2629,regular,31.0,web,2024-02-12,0.6,55
2630,regular,59.0,mobile_app,2024-04-09,0.6,55
2631,regular,26.0,in_store,2024-08-31,0.6,55
2632,loyal_vip,37.0,mobile_app,2024-11-16,0.85,120
2633,bargain_hunter,50.0,in_store,2024-04-22,0.35,25
2634,regular,,web,2024-05-22,0.6,55
2635,regular,45.0,web,2024-09-04,0.6,55
2636,bargain_hunter,58.0,web,2024-01-03,0.35,25
2637,regular,32.0,web,2024-07-19,0.6,55
2638,regular,57.0,web,2024-01-10,0.6,55
2639,regular,26.0,mobile_app,2024-11-25,0.6,55
2640,one_off,76.0,mobile_app,2024-09-27,0.1,40
2641,bargain_hunter,44.0,web,2024-09-04,0.35,25
2642,loyal_vip,39.0,web,2024-05-14,0.85,120
2643,bargain_hunter,30.0,web,2024-08-19,0.35,25
2644,regular,73.0,web,2024-09-23,0.6,55
2645,regular,48.0,web,2024-12-09,0.6,55
2646,regular,43.0,web,2024-09-12,0.6,55
2647,loyal_vip,28.0,mobile_app,2024-10-27,0.85,120
2648,regular,22.0,web,2024-10-29,0.6,55
2649,bargain_hunter,27.0,mobile_app,2024-03-08,0.35,25
2650,bargain_hunter,45.0,mobile_app,2024-03-06,0.35,25
2651,bargain_hunter,36.0,web,2024-07-19,0.35,25
2652,bargain_hunter,46.0,mobile_app,2024-08-18,0.35,25
2653,bargain_hunter,59.0,mobile_app,2024-08-01,0.35,25
2654,regular,,web,2024-06-08,0.6,55
2655,loyal_vip,52.0,web,2024-12-07,0.85,120
2656,one_off,43.0,mobile_app,2024-12-23,0.1,40
2657,bargain_hunter,27.0,mobile_app,2024-03-07,0.35,25
2658,bargain_hunter,42.0,mobile_app,2024-03-01,0.35,25
2659,loyal_vip,48.0,mobile_app,2024-10-24,0.85,120
2660,regular,,mobile_app,2024-02-07,0.6,55
2661,loyal_vip,34.0,web,2024-11-07,0.85,120
2662,regular,38.0,web,2024-09-26,0.6,55
2663,loyal_vip,19.0,mobile_app,2024-08-21,0.85,120
2664,bargain_hunter,51.0,web,2024-02-21,0.35,25
2665,bargain_hunter,42.0,mobile_app,2024-05-09,0.35,25
2666,regular,52.0,in_store,2024-05-06,0.6,55
2667,regular,41.0,web,2024-05-11,0.6,55
2668,bargain_hunter,35.0,mobile_app,2024-06-06,0.35,25
2669,loyal_vip,35.0,web,2024-08-15,0.85,120
2670,loyal_vip,31.0,web,2024-04-02,0.85,120
2671,bargain_hunter,18.0,web,2024-11-24,0.35,25
2672,loyal_vip,18.0,mobile_app,2024-01-31,0.85,120
2673,loyal_vip,32.0,mobile_app,2024-06-11,0.85,120
2674,loyal_vip,41.0,mobile_app,2024-04-13,0.85,120
2675,regular,39.0,in_store,2024-05-16,0.6,55
2676,regular,42.0,in_store,2024-04-28,0.6,55
2677,bargain_hunter,31.0,mobile_app,2024-06-14,0.35,25
2678,loyal_vip,34.0,mobile_app,2024-11-14,0.85,120
2679,loyal_vip,35.0,web,2024-08-19,0.85,120
2680,one_off,28.0,in_store,2024-11-08,0.1,40
2681,bargain_hunter,53.0,web,2024-03-13,0.35,25
2682,one_off,18.0,mobile_app,2024-04-15,0.1,40
2683,one_off,50.0,in_store,2024-03-10,0.1,40
2684,bargain_hunter,40.0,web,2024-06-01,0.35,25
2685,loyal_vip,43.0,mobile_app,2024-07-16,0.85,120
2686,bargain_hunter,40.0,mobile_app,2024-01-12,0.35,25
2687,one_off,45.0,web,2024-03-22,0.1,40
2688,regular,42.0,mobile_app,2024-08-01,0.6,55
2689,regular,56.0,web,2024-04-04,0.6,55
2690,regular,33.0,web,2024-05-11,0.6,55
2691,regular,34.0,web,2024-04-15,0.6,55
2692,regular,38.0,web,2024-09-11,0.6,55
2693,regular,31.0,web,2024-05-29,0.6,55
2694,regular,45.0,web,2024-12-21,0.6,55
2695,bargain_hunter,54.0,in_store,2024-03-28,0.35,25
2696,regular,27.0,web,2024-06-21,0.6,55
2697,regular,59.0,web,2024-02-07,0.6,55
2698,regular,65.0,web,2024-06-20,0.6,55
2699,bargain_hunter,20.0,in_store,2024-05-07,0.35,25
2700,loyal_vip,25.0,web,2024-03-09,0.85,120
2701,bargain_hunter,46.0,mobile_app,2024-08-18,0.35,25
2702,bargain_hunter,37.0,mobile_app,2024-10-26,0.35,25
2703,regular,18.0,mobile_app,2024-05-31,0.6,55
2704,regular,22.0,mobile_app,2024-11-06,0.6,55
2705,bargain_hunter,38.0,mobile_app,2024-09-12,0.35,25
2706,regular,39.0,web,2024-11-27,0.6,55
2707,regular,36.0,in_store,2024-01-22,0.6,55
2708,bargain_hunter,57.0,mobile_app,2024-09-03,0.35,25
2709,bargain_hunter,43.0,in_store,2024-12-29,0.35,25
2710,regular,22.0,in_store,2024-05-20,0.6,55
2711,loyal_vip,31.0,web,2024-08-15,0.85,120
2712,loyal_vip,20.0,mobile_app,2024-09-18,0.85,120
2713,regular,45.0,web,2024-04-19,0.6,55
2714,regular,32.0,mobile_app,2024-01-04,0.6,55
2715,one_off,32.0,mobile_app,2024-07-02,0.1,40
2716,bargain_hunter,56.0,web,2024-02-09,0.35,25
2717,loyal_vip,26.0,mobile_app,2024-11-21,0.85,120
2718,regular,50.0,web,2024-11-22,0.6,55
2719,loyal_vip,64.0,web,2024-07-27,0.85,120
2720,regular,61.0,mobile_app,2024-12-23,0.6,55
2721,regular,27.0,in_store,2024-02-02,0.6,55
2722,loyal_vip,33.0,web,2024-01-01,0.85,120
2723,regular,40.0,mobile_app,2024-05-21,0.6,55
2724,loyal_vip,40.0,in_store,2024-07-05,0.85,120
2725,regular,25.0,web,2024-12-03,0.6,55
2726,regular,18.0,web,2024-04-28,0.6,55
2727,regular,64.0,mobile_app,2024-03-24,0.6,55
2728,loyal_vip,40.0,mobile_app,2024-04-05,0.85,120
2729,one_off,22.0,in_store,2024-04-13,0.1,40
2730,regular,49.0,web,2024-05-29,0.6,55
2731,regular,54.0,web,2024-07-06,0.6,55
2732,regular,51.0,mobile_app,2024-09-29,0.6,55
2733,regular,43.0,web,2024-09-24,0.6,55
2734,loyal_vip,48.0,web,2024-04-11,0.85,120
2735,regular,31.0,mobile_app,2024-06-28,0.6,55
2736,bargain_hunter,22.0,mobile_app,2024-02-21,0.35,25
2737,one_off,47.0,web,2024-12-29,0.1,40
2738,loyal_vip,36.0,mobile_app,2024-08-04,0.85,120
2739,regular,39.0,in_store,2024-10-26,0.6,55
2740,regular,23.0,web,2024-03-08,0.6,55
2741,one_off,33.0,mobile_app,2024-06-11,0.1,40
2742,regular,33.0,web,2024-04-03,0.6,55
2743,loyal_vip,30.0,mobile_app,2024-01-25,0.85,120
2744,loyal_vip,35.0,web,2024-05-17,0.85,120
2745,regular,41.0,web,2024-12-10,0.6,55
2746,loyal_vip,37.0,mobile_app,2024-07-18,0.85,120
2747,bargain_hunter,23.0,web,2024-12-31,0.35,25
2748,regular,22.0,web,2024-10-05,0.6,55
2749,regular,18.0,mobile_app,2024-05-24,0.6,55
2750,regular,37.0,web,2024-08-27,0.6,55
2751,bargain_hunter,30.0,mobile_app,2024-08-28,0.35,25
2752,bargain_hunter,39.0,web,2024-07-02,0.35,25
2753,regular,33.0,mobile_app,2024-10-28,0.6,55
2754,one_off,30.0,mobile_app,2024-07-08,0.1,40
2755,bargain_hunter,47.0,web,2024-04-24,0.35,25
2756,regular,58.0,mobile_app,2024-06-10,0.6,55
2757,bargain_hunter,45.0,web,2024-11-20,0.35,25
2758,regular,30.0,web,2024-12-06,0.6,55
2759,loyal_vip,52.0,mobile_app,2024-07-09,0.85,120
2760,regular,61.0,mobile_app,2024-10-18,0.6,55
2761,one_off,46.0,web,2024-08-26,0.1,40
2762,regular,18.0,web,2024-03-10,0.6,55
2763,bargain_hunter,45.0,web,2024-06-20,0.35,25
2764,regular,18.0,web,2024-07-31,0.6,55
2765,bargain_hunter,37.0,mobile_app,2024-05-09,0.35,25
2766,one_off,56.0,mobile_app,2024-09-15,0.1,40
2767,regular,42.0,web,2024-11-25,0.6,55
2768,regular,43.0,web,2024-04-25,0.6,55
2769,regular,56.0,web,2024-09-03,0.6,55
2770,bargain_hunter,31.0,in_store,2024-12-18,0.35,25
2771,one_off,41.0,mobile_app,2024-12-14,0.1,40
2772,regular,18.0,web,2024-02-05,0.6,55
2773,bargain_hunter,45.0,mobile_app,2024-01-18,0.35,25
2774,bargain_hunter,27.0,web,2024-01-21,0.35,25
2775,bargain_hunter,35.0,mobile_app,2024-08-20,0.35,25
2776,one_off,32.0,mobile_app,2024-01-11,0.1,40
2777,one_off,42.0,web,2024-04-27,0.1,40
2778,bargain_hunter,24.0,web,2024-08-16,0.35,25
2779,bargain_hunter,38.0,mobile_app,2024-06-29,0.35,25
2780,regular,50.0,in_store,2024-02-04,0.6,55
2781,regular,18.0,mobile_app,2024-09-03,0.6,55
2782,bargain_hunter,47.0,mobile_app,2024-03-23,0.35,25
2783,one_off,65.0,mobile_app,2024-09-28,0.1,40
2784,regular,18.0,mobile_app,2024-09-29,0.6,55
2785,regular,32.0,in_store,2024-01-31,0.6,55
2786,loyal_vip,45.0,web,2024-02-01,0.85,120
2787,bargain_hunter,61.0,mobile_app,2024-06-07,0.35,25
2788,loyal_vip,56.0,in_store,2024-03-23,0.85,120
2789,regular,43.0,mobile_app,2024-03-10,0.6,55
2790,bargain_hunter,32.0,mobile_app,2024-01-11,0.35,25
2791,bargain_hunter,59.0,mobile_app,2024-07-31,0.35,25
2792,regular,37.0,web,2024-05-15,0.6,55
2793,regular,26.0,in_store,2024-05-13,0.6,55
2794,one_off,67.0,mobile_app,2024-11-04,0.1,40
2795,regular,46.0,mobile_app,2024-01-25,0.6,55
2796,regular,50.0,mobile_app,2024-09-15,0.6,55
2797,regular,62.0,mobile_app,2024-10-17,0.6,55
2798,bargain_hunter,24.0,mobile_app,2024-05-25,0.35,25
2799,one_off,48.0,mobile_app,2024-08-05,0.1,40
2800,one_off,29.0,web,2024-04-10,0.1,40
2801,regular,61.0,web,2024-03-29,0.6,55
2802,bargain_hunter,,web,2024-11-29,0.35,25
2803,regular,48.0,in_store,2024-03-03,0.6,55
2804,bargain_hunter,18.0,mobile_app,2024-10-15,0.35,25
2805,bargain_hunter,43.0,mobile_app,2024-01-15,0.35,25
2806,regular,49.0,mobile_app,2024-03-14,0.6,55
2807,regular,51.0,mobile_app,2024-06-27,0.6,55
2808,bargain_hunter,38.0,mobile_app,2024-10-13,0.35,25
2809,bargain_hunter,43.0,mobile_app,2024-12-15,0.35,25
2810,bargain_hunter,51.0,web,2024-07-06,0.35,25
2811,regular,47.0,web,2024-07-24,0.6,55
2812,bargain_hunter,26.0,in_store,2024-04-02,0.35,25
2813,regular,48.0,mobile_app,2024-10-13,0.6,55
2814,one_off,53.0,mobile_app,2024-08-09,0.1,40
2815,one_off,61.0,web,2024-12-05,0.1,40
2816,regular,49.0,mobile_app,2024-01-25,0.6,55
2817,one_off,41.0,mobile_app,2024-02-18,0.1,40
2818,regular,44.0,mobile_app,2024-12-15,0.6,55
2819,bargain_hunter,44.0,mobile_app,2024-11-05,0.35,25
2820,bargain_hunter,20.0,web,2024-03-02,0.35,25
2821,bargain_hunter,25.0,web,2024-03-31,0.35,25
2822,one_off,50.0,web,2024-08-13,0.1,40
2823,loyal_vip,24.0,web,2024-04-22,0.85,120
2824,regular,62.0,web,2024-05-26,0.6,55
2825,regular,44.0,in_store,2024-03-20,0.6,55
2826,regular,53.0,web,2024-09-27,0.6,55
2827,one_off,31.0,mobile_app,2024-12-12,0.1,40
2828,regular,21.0,in_store,2024-12-11,0.6,55
2829,regular,39.0,mobile_app,2024-09-29,0.6,55
2830,bargain_hunter,18.0,web,2024-06-19,0.35,25
2831,regular,51.0,web,2024-02-10,0.6,55
2832,bargain_hunter,35.0,web,2024-04-19,0.35,25
2833,regular,61.0,web,2024-02-18,0.6,55
2834,regular,48.0,in_store,2024-01-28,0.6,55
2835,regular,39.0,in_store,2024-04-08,0.6,55
2836,one_off,57.0,in_store,2024-09-24,0.1,40
2837,bargain_hunter,63.0,web,2024-06-03,0.35,25
2838,bargain_hunter,31.0,in_store,2024-12-16,0.35,25
2839,one_off,49.0,mobile_app,2024-03-08,0.1,40
2840,regular,30.0,mobile_app,2024-12-13,0.6,55
2841,bargain_hunter,55.0,mobile_app,2024-11-15,0.35,25
2842,regular,49.0,web,2024-05-19,0.6,55
2843,regular,39.0,web,2024-12-16,0.6,55
2844,regular,48.0,web,2024-11-21,0.6,55
2845,one_off,38.0,web,2024-03-25,0.1,40
2846,one_off,42.0,mobile_app,2024-11-10,0.1,40
2847,regular,,web,2024-08-05,0.6,55
2848,regular,26.0,in_store,2024-08-14,0.6,55
2849,loyal_vip,26.0,web,2024-10-31,0.85,120
2850,one_off,51.0,mobile_app,2024-08-09,0.1,40
2851,bargain_hunter,52.0,web,2024-04-08,0.35,25
2852,one_off,52.0,mobile_app,2024-02-07,0.1,40
2853,one_off,54.0,web,2024-11-26,0.1,40
2854,regular,35.0,web,2024-12-18,0.6,55
2855,regular,63.0,in_store,2024-05-26,0.6,55
2856,bargain_hunter,19.0,web,2024-10-25,0.35,25
2857,bargain_hunter,30.0,web,2024-07-25,0.35,25
2858,bargain_hunter,41.0,mobile_app,2024-06-10,0.35,25
2859,regular,47.0,mobile_app,2024-03-25,0.6,55
2860,regular,38.0,web,2024-05-15,0.6,55
2861,bargain_hunter,34.0,web,2024-10-10,0.35,25
2862,loyal_vip,60.0,mobile_app,2024-08-03,0.85,120
2863,one_off,39.0,mobile_app,2024-11-16,0.1,40
2864,bargain_hunter,47.0,mobile_app,2024-11-06,0.35,25
2865,loyal_vip,44.0,mobile_app,2024-11-05,0.85,120
2866,bargain_hunter,23.0,in_store,2024-02-02,0.35,25
2867,bargain_hunter,34.0,web,2024-07-16,0.35,25
2868,regular,43.0,web,2024-06-20,0.6,55
2869,regular,54.0,mobile_app,2024-04-30,0.6,55
2870,bargain_hunter,55.0,web,2024-03-31,0.35,25
2871,loyal_vip,57.0,web,2024-09-13,0.85,120
2872,regular,27.0,mobile_app,2024-10-29,0.6,55
2873,bargain_hunter,46.0,web,2024-01-07,0.35,25
2874,bargain_hunter,44.0,web,2024-05-11,0.35,25
2875,regular,64.0,web,2024-02-01,0.6,55
2876,regular,46.0,mobile_app,2024-04-07,0.6,55
2877,bargain_hunter,51.0,mobile_app,2024-06-03,0.35,25
2878,loyal_vip,22.0,web,2024-05-16,0.85,120
2879,regular,48.0,in_store,2024-11-26,0.6,55
2880,bargain_hunter,29.0,in_store,2024-10-01,0.35,25
2881,regular,40.0,web,2024-03-14,0.6,55
2882,bargain_hunter,42.0,mobile_app,2024-01-05,0.35,25
2883,bargain_hunter,40.0,mobile_app,2024-01-20,0.35,25
2884,bargain_hunter,34.0,mobile_app,2024-09-16,0.35,25
2885,regular,33.0,mobile_app,2024-12-03,0.6,55
2886,loyal_vip,60.0,web,2024-03-20,0.85,120
2887,regular,49.0,web,2024-08-26,0.6,55
2888,regular,39.0,web,2024-10-18,0.6,55
2889,regular,19.0,mobile_app,2024-03-12,0.6,55
2890,bargain_hunter,31.0,mobile_app,2024-09-11,0.35,25
2891,one_off,18.0,mobile_app,2024-02-09,0.1,40
2892,regular,27.0,web,2024-03-28,0.6,55
2893,regular,46.0,web,2024-07-30,0.6,55
2894,loyal_vip,31.0,mobile_app,2024-03-16,0.85,120
2895,bargain_hunter,38.0,mobile_app,2024-06-18,0.35,25
2896,bargain_hunter,36.0,web,2024-08-21,0.35,25
2897,regular,31.0,in_store,2024-08-18,0.6,55
2898,regular,58.0,mobile_app,2024-10-21,0.6,55
2899,bargain_hunter,37.0,mobile_app,2024-10-04,0.35,25
2900,bargain_hunter,63.0,web,2024-09-30,0.35,25
2901,bargain_hunter,39.0,web,2024-01-02,0.35,25
2902,regular,41.0,mobile_app,2024-11-11,0.6,55
2903,regular,48.0,mobile_app,2024-04-12,0.6,55
2904,loyal_vip,47.0,web,2024-06-17,0.85,120
2905,bargain_hunter,54.0,mobile_app,2024-06-07,0.35,25
2906,bargain_hunter,61.0,web,2024-05-16,0.35,25
2907,regular,42.0,web,2024-07-12,0.6,55
2908,bargain_hunter,39.0,web,2024-05-31,0.35,25
2909,regular,18.0,mobile_app,2024-02-05,0.6,55
2910,loyal_vip,37.0,in_store,2024-02-25,0.85,120
2911,regular,20.0,mobile_app,2024-02-18,0.6,55
2912,regular,18.0,web,2024-11-08,0.6,55
2913,bargain_hunter,34.0,web,2024-11-17,0.35,25
2914,regular,37.0,mobile_app,2024-08-26,0.6,55
2915,regular,48.0,mobile_app,2024-11-28,0.6,55
2916,one_off,41.0,web,2024-07-06,0.1,40
2917,bargain_hunter,39.0,mobile_app,2024-04-17,0.35,25
2918,loyal_vip,42.0,mobile_app,2024-09-17,0.85,120
2919,regular,41.0,mobile_app,2024-10-10,0.6,55
2920,one_off,45.0,in_store,2024-07-22,0.1,40
2921,bargain_hunter,31.0,web,2024-02-16,0.35,25
2922,regular,32.0,mobile_app,2024-02-12,0.6,55
2923,one_off,45.0,mobile_app,2024-05-31,0.1,40
2924,bargain_hunter,55.0,web,2024-01-18,0.35,25
2925,regular,49.0,web,2024-12-15,0.6,55
2926,bargain_hunter,23.0,mobile_app,2024-04-07,0.35,25
2927,regular,62.0,mobile_app,2024-04-22,0.6,55
2928,regular,28.0,web,2024-11-13,0.6,55
2929,loyal_vip,39.0,web,2024-04-05,0.85,120
2930,regular,49.0,web,2024-08-24,0.6,55
2931,one_off,40.0,web,2024-05-24,0.1,40
2932,regular,37.0,web,2024-02-16,0.6,55
2933,bargain_hunter,49.0,mobile_app,2024-11-13,0.35,25
2934,regular,38.0,web,2024-11-27,0.6,55
2935,loyal_vip,39.0,mobile_app,2024-12-15,0.85,120
2936,bargain_hunter,24.0,mobile_app,2024-01-11,0.35,25
2937,loyal_vip,30.0,web,2024-01-22,0.85,120
2938,regular,36.0,mobile_app,2024-02-19,0.6,55
2939,bargain_hunter,63.0,mobile_app,2024-03-16,0.35,25
2940,regular,37.0,mobile_app,2024-05-16,0.6,55
2941,bargain_hunter,,mobile_app,2024-01-01,0.35,25
2942,bargain_hunter,49.0,mobile_app,2024-12-12,0.35,25
2943,bargain_hunter,37.0,web,2024-06-13,0.35,25
2944,loyal_vip,61.0,web,2024-01-21,0.85,120
2945,bargain_hunter,46.0,mobile_app,2024-12-30,0.35,25
